# date, lon, lat, tau, shf, lhf, L, cd, cdn, ct, ctn, cq, cqn, tsrv, tsr, qsr, usr, psim, psit, psiq, u10n, t10n, tv10n, q10n, zo, zot, zoq, uref, tref, qref, iter, dter, dqer, dtwl, qair, qsea, Rl, Rs, Rnl
2.013071300000000000e+07,2.353768600000000220e+02,4.125892999999999944e+01,1.402592923039065465e-01,-1.201077277869482707e+01,2.181313786631011098e+01,3.956902736794018551e+02,1.188717344264716503e-03,1.305284393867337054e-03,1.085456098682040455e-03,1.185332873450378960e-03,1.085456098682040455e-03,1.185332873450378960e-03,2.519358207797225621e-02,2.874209561858221545e-02,-2.120313336273045582e-05,3.372139881710577436e-01,-1.794332683139228390e-01,-1.769060415589485680e-01,-1.769060415589485680e-01,9.333731485886252344e+00,1.242978072580507387e+01,2.870197425411315066e+02,7.646486466784558136e-03,1.554884304241646120e-04,5.071247728207539841e-05,5.071247728207539841e-05,9.440258614110623725e+00,1.243886474105198658e+01,7.639785160473930650e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.619270237357771494e-03,8.292753891634491864e-03,3.700000000000000000e+02,5.774783999999999651e+02,2.995092519883648663e+00
2.013071400000000000e+07,2.353753000000000100e+02,4.159132000000000318e+01,1.592661211528384191e-01,-7.539544857078850804e+00,8.160639946831098612e+00,7.127980473077847137e+02,1.230406465244912335e-03,1.333651706531888918e-03,1.106081912139996641e-03,1.192416122593640713e-03,1.106081912139996641e-03,1.192416122593640713e-03,1.569749301283763707e-02,1.690319761369534976e-02,-7.426188232435827065e-06,3.587347551399633350e-01,-9.960745447394306340e-02,-9.820453389903036068e-02,-9.820453389903036068e-02,9.823206355128540679e+00,1.131110864631472168e+01,2.858982790541456893e+02,7.660473384058132627e-03,1.750290776383572173e-04,4.782786178899048541e-05,4.782786178899048541e-05,9.886115961239081429e+00,1.131407400839060529e+01,7.659170592867025305e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.652402909346671736e-03,7.887909439375050472e-03,3.700000000000000000e+02,4.743507000000000176e+02,-8.537652948559257826e-01
2.013071500000000000e+07,2.354240299999999877e+02,4.176097999999999644e+01,1.355004324675702920e-01,-5.066181432114761130e+00,8.770274443189103764e+00,8.724331540808499312e+02,1.201769149657933066e-03,1.297089370512197930e-03,1.100205272941088500e-03,1.182089660874604490e-03,1.100205272941088500e-03,1.182089660874604490e-03,1.088506008155007247e-02,1.232402891109227877e-02,-8.657674070198554146e-06,3.311608012525934508e-01,-8.138159206148873337e-02,-8.023537353271305295e-02,-8.023537353271305295e-02,9.195063501614308521e+00,1.092387852751232913e+01,2.854849069405057662e+02,7.520098922446919430e-03,1.501524927630196735e-04,5.096605728318140562e-05,5.096605728318140562e-05,9.242511377664120786e+00,1.092564489820739482e+01,7.518858040761616096e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.511079193570810789e-03,7.783875210938316289e-03,3.700000000000000000e+02,4.651823400000000106e+02,-2.087599343692333242e+00
2.013071600000000000e+07,2.353425600000000202e+02,4.222690000000000055e+01,2.080599856126785427e-02,3.015269136694206931e-01,2.319998638440851912e-01,-6.693366573280003422e+02,9.683676565148217072e-04,1.010933604100559824e-03,1.020590442112121691e-03,1.059010475765945073e-03,1.020590442112121691e-03,1.059010475765945073e-03,-1.979841421000941553e-03,-1.870121216581613951e-03,-5.840230486036639736e-07,1.298057238067767405e-01,7.712890651759862770e-02,1.495420359002479216e-01,1.495420359002479216e-01,4.082556985836513164e+00,1.069059392566606448e+01,2.853112399648126711e+02,7.870501342018063409e-03,3.438337856345645378e-05,6.086770880000901386e-05,6.086770880000901386e-05,4.059322841559017014e+00,1.069110843116521892e+01,7.870662017736554036e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.870228424919656698e-03,7.888035748640708292e-03,3.700000000000000000e+02,1.933059000000000083e+02,-1.089115817355746030e+00
2.013072500000000000e+07,2.358425100000000043e+02,4.457120499999999907e+01,1.882946745924943266e-01,-3.329711963962048316e+01,-2.894451996224161405e+01,1.826808782940931337e+02,1.201597994355560559e-03,1.371744637933877643e-03,1.061853294747609104e-03,1.200721074028220483e-03,1.061853294747609104e-03,1.200721074028220483e-03,7.279656464206736566e-02,6.836230794311153047e-02,2.404832535825622713e-05,3.883951864766565509e-01,-3.886558883958541322e-01,-3.831818669456408255e-01,-3.831818669456408255e-01,1.048667621982165166e+01,9.749499599053763177e+00,2.842317501350922271e+02,7.094956139853152849e-03,2.039970621744930713e-04,4.380812414550004392e-05,4.380812414550004392e-05,1.075243692101241066e+01,9.796280425478755660e+00,7.111412584467804131e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.138223627738302275e-03,6.353169000799650801e-03,3.700000000000000000e+02,6.394370999999999867e+02,-1.648653245239800924e+01
2.013072600000000000e+07,2.352517700000000218e+02,4.276868999999999943e+01,2.879318468059107183e-01,-2.930930154700955725e+01,-2.197736003835494500e+01,3.903900233842363718e+02,1.343468281846071878e-03,1.484855583845029600e-03,1.116446387780000056e-03,1.221712262375881887e-03,1.116446387780000056e-03,1.221712262375881887e-03,5.154176282724839270e-02,4.875749345120661271e-02,1.481875187882636834e-05,4.812288269346048919e-01,-1.818693993018485611e-01,-1.793078608750802994e-01,-1.793078608750802994e-01,1.248851753449897117e+01,1.084523759711413504e+01,2.854168505187809615e+02,7.583264328497526206e-03,3.103202924373826832e-04,3.317385201339487027e-05,3.317385201339487027e-05,1.264260344797945024e+01,1.086085377419323095e+01,7.588010516971365090e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.602373705371610023e-03,7.115868548354102596e-03,3.700000000000000000e+02,4.538052700000000073e+02,-8.287799288285519594e+00
2.013072700000000000e+07,2.351688100000000077e+02,4.296643399999999957e+01,1.942235826620835881e-01,-2.618763428007153138e+01,-2.145279439157309298e+01,2.436233244519058871e+02,1.228942662922934007e-03,1.379888680080738591e-03,1.080893216666095526e-03,1.203213346346124809e-03,1.080893216666095526e-03,1.203213346346124809e-03,5.626421533329503677e-02,5.298070223028027853e-02,1.759015620578484803e-05,3.947747913317244950e-01,-2.914335037749716806e-01,-2.873288103981145314e-01,-2.873288103981145314e-01,1.062746527835666477e+01,1.085685013696138412e+01,2.854314378551717937e+02,7.600120871382644999e-03,2.106132028013121046e-04,4.333150383004256913e-05,4.333150383004256913e-05,1.083001915544328675e+01,1.088404189267453148e+01,7.609148823266420787e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.627555434595773703e-03,7.057059327131989974e-03,3.700000000000000000e+02,6.713656599999999344e+02,-8.715493014644822622e+00
2.013072800000000000e+07,2.355280799999999886e+02,4.342714000000000141e+01,5.542149174333963618e-02,-1.192196917423497915e+01,-8.772626913003726656e+00,8.286094705195894505e+01,9.280648241603872174e-04,1.125631725387118195e-03,9.234633990243172955e-04,1.117041706949667250e-03,9.234633990243172955e-04,1.117041706949667250e-03,4.768811092382212874e-02,4.516418921194694652e-02,1.346542266466055178e-05,2.109358511791161184e-01,-8.568571995901069771e-01,-8.447887996755053530e-01,-8.447887996755053530e-01,6.287294586033185695e+00,1.028807376582631150e+01,2.848153363709666905e+02,7.341735823774907070e-03,6.640329650412491705e-05,6.058602055783264328e-05,6.058602055783264328e-05,6.605502165544143267e+00,1.035624207867743962e+01,7.362059783108489304e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.381511948346775563e-03,6.937300917821247366e-03,3.700000000000000000e+02,2.462217100000000016e+02,-1.014937695190448785e+01
2.013072900000000000e+07,2.355455799999999726e+02,4.376075999999999766e+01,6.497599711987435411e-02,-1.064986510371190853e+01,-1.044431413839713585e+01,1.152497720567578057e+02,9.843007264589537751e-04,1.152491644531897317e-03,9.677918951764965865e-04,1.129452174991805741e-03,9.677918951764965865e-04,1.129452174991805741e-03,4.010066221802579406e-02,3.735381034712539211e-02,1.485655923262900382e-05,2.289654205340426185e-01,-6.160532709024347797e-01,-6.073764724283068350e-01,-6.073764724283068350e-01,6.744676021899652874e+00,1.102527651809106146e+01,2.856475443609085119e+02,7.870589548329956844e-03,7.636287287806970867e-05,6.004808959935062200e-05,6.004808959935062200e-05,6.993012110171136442e+00,1.106581599642942138e+01,7.886713128644706056e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.905655552599262503e-03,7.424040476170341678e-03,3.700000000000000000e+02,3.225057400000000030e+02,-5.324656306076409606e+00
2.013073000000000000e+07,2.356667500000000075e+02,4.409375800000000112e+01,6.330922920084545991e-03,-3.759732547647298251e+00,-4.181321988667231260e+00,1.237883578239208227e+01,4.505367927151990087e-04,9.832262213070560360e-04,4.763723658311291419e-04,1.060278325790962569e-03,4.763723658311291419e-04,1.060278325790962569e-03,4.574397961081098918e-02,4.223198145884558136e-02,1.904845685702617620e-05,7.144595929629085629e-02,-5.735595842326107530e+00,-5.654812878248977270e+00,-5.654812878248977270e+00,2.271802593231548428e+00,1.118223582142923078e+01,2.858238662027535497e+02,7.977864215155301003e-03,2.883369820430168307e-05,7.286318660695606693e-05,7.286318660695606693e-05,2.993255326673544214e+00,1.160891215036537005e+01,8.170313760805330422e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.263276566688125199e-03,7.416043647262442196e-03,3.700000000000000000e+02,2.170533000000000072e+02,-5.154253505346157560e+00
2.013073100000000000e+07,2.351216100000000040e+02,4.442172199999999549e+01,5.933635983619917759e-03,-4.129736025029676405e+00,-4.164230094724323372e+00,9.963626697112847097e+00,4.873279120365682482e-04,9.857065945219839823e-04,5.138563169955116892e-04,1.063815187103075077e-03,5.138563169955116892e-04,1.063815187103075077e-03,5.170895920563692988e-02,4.802417518326975582e-02,1.966411192108649038e-05,6.932420602887226502e-02,-5.319348417851344379e+00,-5.319348417851344379e+00,-5.319348417851344379e+00,2.206953165137085726e+00,1.265202401505149510e+01,2.874199444820949907e+02,8.661012321436723643e-03,2.930050644240471356e-05,7.466794916395943355e-05,7.466794916395943355e-05,3.076669184919323730e+00,1.325470049407550732e+01,8.907785903502581440e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.925452353934951177e-03,8.081063249287654196e-03,3.700000000000000000e+02,1.918525099999999952e+02,1.381100869550352161e+00
2.013080100000000000e+07,2.353682900000000018e+02,4.476241300000000223e+01,1.359283400120548692e-02,-1.585414636752201734e+00,-2.693005353951229086e+00,6.563161358617716701e+01,8.662251312852470861e-04,9.881420182843510432e-04,9.167597937027068119e-04,1.049957888166608419e-03,9.167597937027068119e-04,1.049957888166608419e-03,1.372982164216271679e-02,1.219242391219110648e-02,8.424494904485300455e-06,1.050228903645914202e-01,-8.075376942813895509e-01,-8.075376942813895509e-01,-8.075376942813895509e-01,3.341034910847771933e+00,1.341896682580551214e+01,2.883159442453570591e+02,9.375878045229780675e-03,2.976445537525082829e-05,6.295886130313822933e-05,6.295886130313822933e-05,3.541058353488511834e+00,1.344219423049293027e+01,9.391927286450616266e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.394117205517577354e-03,9.123656895667589528e-03,3.700000000000000000e+02,2.869454700000000003e+02,1.068040480212957277e+01
2.013080200000000000e+07,2.354768799999999942e+02,4.509434999999999860e+01,1.648733612801248083e-02,1.888514538778890417e+00,5.172557420205922796e+00,-6.312003661056129999e+01,1.021345107866741255e-03,9.977980934645256598e-04,1.118817732180911852e-03,1.054107611811376391e-03,1.118817732180911852e-03,1.054107611811376391e-03,-1.581272136846158943e-02,-1.316606616333373427e-02,-1.469317633103380424e-05,1.161772402638390905e-01,4.976474819347349587e-01,8.975537065444485485e-01,8.975537065444485485e-01,3.677971946811697812e+00,1.437323906448699518e+01,2.893423934059075009e+02,9.756162570756531094e-03,3.165942493022194643e-05,6.227036357622955964e-05,6.227036357622955964e-05,3.541597858717519642e+00,1.439723720921517724e+01,9.782944220471330443e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.776762493470895696e-03,1.019646629795728857e-02,3.700000000000000000e+02,3.070730299999999602e+02,1.960930703989701485e+01
2.013080300000000000e+07,2.351625500000000102e+02,4.543216999999999928e+01,3.282691880609266838e-02,5.439862050738755173e+00,2.000314146896620571e+01,-6.082782504107611032e+01,1.085332716712605981e-03,1.057480477491896682e-03,1.155129063386984645e-03,1.084962202784447733e-03,1.155129063386984645e-03,1.084962202784447733e-03,-3.411444284859632692e-02,-2.689345275372140298e-02,-4.032912315832728610e-05,1.641470194088782142e-01,5.094707375769547131e-01,9.173255843804332121e-01,9.173255843804332121e-01,5.047741998340367964e+00,1.488840512011887540e+01,2.898364252155900544e+02,9.618469672733293702e-03,4.549334280799510472e-05,6.212411600892864965e-05,6.212411600892864965e-05,4.848309282250493624e+00,1.493862106114016797e+01,9.693772940354014947e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.677040083839055090e-03,1.082723124829490860e-02,3.700000000000000000e+02,3.187334600000000364e+02,2.450411053761395763e+01
2.013080400000000000e+07,2.358485299999999825e+02,4.575905999999999807e+01,1.664302552923133671e-01,-2.465312333358028685e+00,7.374738560754616756e+00,2.747263515150693365e+03,1.257289159038368605e-03,1.345611275149907662e-03,1.123686841199343731e-03,1.196805448817682242e-03,1.123686841199343731e-03,1.196805448817682242e-03,4.303957941195129394e-03,5.424897797176413995e-03,-6.603578616856648582e-06,3.679414730787221588e-01,-2.584389835731908808e-02,-2.547990013115300142e-02,-2.547990013115300142e-02,1.003041939255996873e+01,1.358861970682028186e+01,2.884494991351672297e+02,9.164012023541428381e-03,1.837793055659410024e-04,4.736732782846167890e-05,4.736732782846167890e-05,1.004716066396738761e+01,1.358886659627319204e+01,9.163711491812862736e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.158036504985806250e-03,9.366414396795468000e-03,3.700000000000000000e+02,3.150848700000000235e+02,1.258630411018213202e+01
2.013080500000000000e+07,2.356253799999999785e+02,4.623915000000000219e+01,6.044762669890923340e-02,3.555041549493632491e+00,1.089206962247293831e+01,-2.563803666740952849e+02,1.109239568023856828e-03,1.141810800406202519e-03,1.109412949902679893e-03,1.125392940803586744e-03,1.109412949902679893e-03,1.125392940803586744e-03,-1.581254831011644907e-02,-1.294103182853205934e-02,-1.612941389948025224e-05,2.216805882013425100e-01,1.781157748906083693e-01,3.384998999073021153e-01,3.384998999073021153e-01,6.560396177045776156e+00,1.272407996318901269e+01,2.874980758164836061e+02,8.693639773204964866e-03,7.227771831331017232e-05,6.081416174352143289e-05,6.081416174352143289e-05,6.468619839087823564e+00,1.273239889704683492e+01,8.704008307118841700e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.693721663038087716e-03,9.177936508998221429e-03,3.700000000000000000e+02,2.452644999999999982e+02,1.098365818197909505e+01
2.013080600000000000e+07,2.355475799999999822e+02,4.659470999999999918e+01,4.128343451815971732e-02,4.343703498702590871e+00,6.918661684510557741e+00,-1.250067504145001891e+02,1.078134189043736518e-03,1.084838789562610900e-03,1.117483742032234764e-03,1.098128729439378556e-03,1.117483742032234764e-03,1.098128729439378556e-03,-2.137423014123611756e-02,-1.911990583997155713e-02,-1.238892616680942588e-05,1.833429358315969704e-01,3.116908643257971789e-01,5.785358255127562854e-01,5.785358255127562854e-01,5.565727685853579132e+00,1.254405712731698941e+01,2.873382194946848358e+02,8.814800288535333886e-03,5.317873436587344137e-05,6.159833448562321539e-05,6.159833448562321539e-05,5.432556613681404301e+00,1.256587529038637285e+01,8.828937576324505723e-03,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.822366399034484163e-03,9.186389551976663695e-03,3.700000000000000000e+02,3.041971399999999903e+02,1.100891274534860287e+01
2.013080700000000000e+07,2.350781399999999906e+02,4.696894000000000347e+01,4.498134502977401555e-02,2.843310494067354810e+00,2.293108510360076124e+00,-2.334235408667753120e+02,1.068562942876369326e-03,1.096761247810396685e-03,1.092460384543843558e-03,1.104191496444689637e-03,1.092460384543843558e-03,1.104191496444689637e-03,-1.275821601093589039e-02,-1.200647530639139052e-02,-3.939602604434736341e-06,1.913665619414414154e-01,1.923235597676218323e-01,3.645326897969864977e-01,3.645326897969864977e-01,5.778423775404647245e+00,1.287870643390067471e+01,2.877316823744666294e+02,9.141470002829882660e-03,5.681768572136853049e-05,6.162845848034601438e-05,6.162845848034601438e-05,5.693349114484003159e+00,1.288705119576832203e+01,9.144208112453927270e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.141746453260182065e-03,9.259628277977592983e-03,3.700000000000000000e+02,3.608000499999999988e+02,1.163590152329233796e+01
2.013080800000000000e+07,2.352364499999999907e+02,4.741501999999999839e+01,3.105970942913879179e-02,-4.418795673850897110e+00,-4.504445983221838645e+00,9.078506565091153391e+01,8.809159973948327586e-04,1.050083624452074951e-03,9.061501705515003207e-04,1.080735624151566137e-03,9.061501705515003207e-04,1.080735624151566137e-03,2.428320681673384190e-02,2.252178680715549372e-02,9.340758780948941572e-06,1.590461362191334937e-01,-7.820669461135405509e-01,-7.710519290602855236e-01,-7.710519290602855236e-01,4.908266638808735038e+00,1.392679226482482591e+01,2.888551209585328934e+02,9.538271712851752529e-03,4.356783670156321581e-05,6.183165098524992975e-05,6.183165098524992975e-05,5.127253835489713474e+00,1.395782893223912424e+01,9.551143960785001691e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.564145661551155461e-03,9.258196606778132734e-03,3.700000000000000000e+02,4.006188700000000154e+02,1.170150647516527975e+01
2.013080900000000000e+07,2.350907399999999825e+02,4.774687000000000126e+01,5.311412557264902357e-02,-4.454870207597656062e+00,-3.370522889798051036e+00,2.039585879463685671e+02,1.001205427018365783e-03,1.121825108114352446e-03,9.983022033698929314e-04,1.116602935510034849e-03,9.983022033698929314e-04,1.116602935510034849e-03,1.840807850302512289e-02,1.737605027839792329e-02,5.348374196772014946e-06,2.081387047354089914e-01,-3.481098774080320091e-01,-3.432069259981672671e-01,-3.432069259981672671e-01,6.214358491855701772e+00,1.369269991254964225e+01,2.885943123752039128e+02,9.393413140843005424e-03,6.507472078465449021e-05,6.153971430304383268e-05,6.153971430304383268e-05,6.341920357986915668e+00,1.370335633814892162e+01,9.396693204539398672e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.402503295300916955e-03,9.232983155818419094e-03,3.700000000000000000e+02,2.946222999999999956e+02,1.128772884869207083e+01
2.013081300000000000e+07,2.374093200000000081e+02,4.798840300000000525e+01,3.224825862345963301e-02,-1.199788374796682611e+01,6.357937088401619086e+00,4.233339802065938784e+01,7.780024997341468277e-04,1.055438663916392688e-03,7.982561630651942774e-04,1.084147909076271874e-03,7.982561630651942774e-04,1.084147909076271874e-03,5.825468635341567170e-02,6.020527331407099503e-02,-1.298401176341395952e-05,1.625784694218877224e-01,-1.677162769019310051e+00,-1.653540780398466081e+00,-1.653540780398466081e+00,5.004509471865221215e+00,1.534554019406124326e+01,2.901972257343713295e+02,9.055978263871080486e-03,4.495552517728851750e-05,6.228484011147261885e-05,6.228484011147261885e-05,5.484563274014964129e+00,1.552337522902382716e+01,9.017625939252347372e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.991368617025053897e-03,9.445056194146169912e-03,3.700000000000000000e+02,6.632955299999999852e+02,1.320398283652650662e+01
2.013081400000000000e+07,2.351081200000000138e+02,4.824145000000000039e+01,3.872922781936532360e-02,-5.898384806917242429e+00,-1.373873633275943806e+00,1.002796015859482566e+02,9.114600395904700128e-04,1.076718148488491631e-03,9.268158802119336095e-04,1.094254365275668887e-03,9.268158802119336095e-04,1.094254365275668887e-03,2.752915661259697569e-02,2.694056052681205113e-02,2.550782364917886169e-06,1.777210982699244657e-01,-7.080203543237311159e-01,-6.980482460334065387e-01,-6.980482460334065387e-01,5.416302207700731230e+00,1.312670268639811866e+01,2.879254818419858566e+02,8.823292905658957491e-03,5.080261123631821176e-05,6.176295078255518108e-05,6.176295078255518108e-05,5.637834173647966018e+00,1.316031246265191612e+01,8.826475141769884319e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.829892645499845191e-03,8.746802665750558550e-03,3.700000000000000000e+02,1.475944800000000043e+02,6.899459799755392808e+00
2.013081500000000000e+07,2.347641899999999850e+02,4.829313700000000154e+01,2.573364425706694408e-02,-5.126561713979771895e+00,-8.930857132747407334e+00,5.753095956083289053e+01,8.111006123806259547e-04,1.030672584404958075e-03,8.405841936984621236e-04,1.070277389908602054e-03,8.405841936984621236e-04,1.070277389908602054e-03,3.244160424834378192e-02,2.873124470527983060e-02,2.034787910416623280e-05,1.448959309846162280e-01,-1.234118109419862996e+00,-1.216736180560006542e+00,-1.216736180560006542e+00,4.513598889170845396e+00,1.328786338965954883e+01,2.881905769493110370e+02,9.412993119404878054e-03,3.880790308979175344e-05,6.153937685225927272e-05,6.153937685225927272e-05,4.828420534965324862e+00,1.335034437389487039e+01,9.457243047543070769e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.492043574741692094e-03,8.802637473679457078e-03,3.700000000000000000e+02,2.709386299999999892e+02,7.449000715500023517e+00
2.013081600000000000e+07,2.337065899999999772e+02,4.851463999999999999e+01,6.916482788667488446e-02,-5.439520111552483828e-01,-4.173326496405499242e+00,1.646960534140276650e+03,1.148361174633250655e-03,1.166165173001902991e-03,1.119731831873198909e-03,1.136873098716446092e-03,1.119731831873198909e-03,1.136873098716446092e-03,2.894227669413405868e-03,1.863662912940749995e-03,5.824657724670783035e-06,2.380779635612575162e-01,-3.218049298006703945e-02,-3.218049298006703945e-02,-3.218049298006703945e-02,6.971708655529834431e+00,1.460007059970490673e+01,2.896635005363853566e+02,1.028540846501662352e-02,8.184089110313065888e-05,6.052023687116879415e-05,6.052023687116879415e-05,6.989778150717035565e+00,1.460021205610115658e+01,1.028585057023069689e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.028672558646400066e-02,1.011044859522513065e-02,3.700000000000000000e+02,1.125468399999999889e+02,1.843479000019729952e+01
2.013081700000000000e+07,2.345208000000000084e+02,4.870430000000000348e+01,1.404513933931484521e-02,-3.631457927670976193e+00,-6.174798352416294378e+00,3.221781336760820835e+01,7.698388938740136642e-04,9.900337147551690857e-04,8.113135352121614036e-04,1.050960070426454037e-03,8.113135352121614036e-04,1.050960070426454037e-03,3.105707878029431712e-02,2.755836910308770080e-02,1.906662258539878289e-05,1.070841966534061829e-01,-1.645052732245163352e+00,-1.645052732245163352e+00,-1.645052732245163352e+00,3.403452016612484421e+00,1.416442517678638069e+01,2.891564703465611501e+02,9.893827891168613733e-03,3.012868150274773535e-05,6.295717146018436211e-05,6.295717146018436211e-05,3.818921695728993981e+00,1.427138640031625982e+01,9.967830430023067942e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.975046440842126258e-03,9.322990790391897514e-03,3.700000000000000000e+02,3.038961799999999585e+02,1.215627237524214443e+01
2.013081800000000000e+07,2.337079500000000110e+02,4.892732999999999777e+01,2.343837178104207428e-02,-2.564943606181803393e+00,-3.333793153116076713e+00,9.898041636851763769e+01,8.679301873906679170e-04,1.022517102488282531e-03,9.038266759110551423e-04,1.066417378593370472e-03,9.038266759110551423e-04,1.066417378593370472e-03,1.655006750131786386e-02,1.506382933420106346e-02,7.972274365576616795e-06,1.382967588806926496e-01,-7.173136025411629424e-01,-7.072106035539437174e-01,-7.072106035539437174e-01,4.325043866754464617e+00,1.452812522308261123e+01,2.895422521134717044e+02,1.000711197290847336e-02,3.693039485226657233e-05,6.180501666460630852e-05,6.180501666460630852e-05,4.499695535178695138e+00,1.454716380579407087e+01,1.001718781760506383e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.002792113790462042e-02,9.768061173738604858e-03,3.700000000000000000e+02,2.628965799999999717e+02,1.598820266680018420e+01
2.013081900000000000e+07,2.331477700000000084e+02,4.912334400000000301e+01,2.893376386444372617e-02,-1.223511324206864481e+00,7.847919320309725499e+00,5.575414505092314812e+02,9.671041794612582343e-04,1.043203577159348017e-03,9.990955069241970379e-04,1.077651823729649377e-03,9.990955069241970379e-04,1.077651823729649377e-03,3.543659889167572689e-03,6.475265406079454798e-03,-1.693165181709588757e-05,1.538444385892775434e-01,-1.273447902061410897e-01,-1.255512032980962700e-01,-1.255512032980962700e-01,4.763192261897774671e+00,1.548975445046227151e+01,2.905184772816526220e+02,1.005664598688374954e-02,4.183284383682646585e-05,6.215071168306768171e-05,6.215071168306768171e-05,4.797683966157781477e+00,1.549120658598207001e+01,1.005284891425892689e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.003708791646783748e-02,1.056411014584113760e-02,3.700000000000000000e+02,4.788255599999999390e+02,2.239190945510064523e+01
2.013082000000000000e+07,2.328898000000000081e+02,4.942736000000000018e+01,2.117300296635015594e-02,-5.461682815583706052e-01,1.133229113715277236e+01,-8.517966687937081360e+02,9.692618499460223247e-04,1.014365026670793974e-03,1.020179897376198488e-03,1.062475184636028696e-03,1.020179897376198488e-03,1.062475184636028696e-03,-1.608787315457508183e-03,3.370477022586456338e-03,-2.850629503819648129e-05,1.314102757791408838e-01,6.176347732566123128e-02,1.201392539210682786e-01,1.201392539210682786e-01,4.126026227584739914e+00,1.530804642457655973e+01,2.902582289887295133e+02,9.616760508706899760e-03,3.512349097497984490e-05,6.202683069991302373e-05,6.202683069991302373e-05,4.107010850545698588e+00,1.530730554863407633e+01,9.623026573736223263e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.601343841389385278e-03,1.047127441551299297e-02,3.700000000000000000e+02,4.494014000000000237e+02,2.192348029319687441e+01
2.013082100000000000e+07,2.325692899999999952e+02,4.976077000000000083e+01,2.650461289043043456e-02,-1.299856852697256038e+00,8.217758186988366020e+00,4.522892585067405093e+02,9.545606901003535118e-04,1.034067023674103318e-03,9.901200851737566519e-04,1.072752477052247699e-03,9.901200851737566519e-04,1.072752477052247699e-03,3.979214263089525874e-03,7.180922237418258837e-03,-1.850293460835784483e-05,1.471070174602237268e-01,-1.569791846941851476e-01,-1.547682123407243815e-01,-1.547682123407243815e-01,4.574674339443252968e+00,1.528919061993974537e+01,2.902799728226828506e+02,9.848067275929718589e-03,3.961035285882379982e-05,6.203285877000110668e-05,6.203285877000110668e-05,4.615330571791636416e+00,1.529117580856325276e+01,9.842952081241416670e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,9.825342295967525591e-03,1.040271266571112310e-02,3.700000000000000000e+02,3.762275999999999954e+02,2.122121092962673217e+01
