Date,Longitude,Latitude,Wind speed,Air temperature,SST,RH,P,Rs,zu,zt
20130711,235.26935,40.76068,9.581056,11.876683,10.697842,90.36581,1015.8662,382.71185,14.199999809265137,14.0
20130712,235.54675,41.02555,6.6275363,11.775453,11.134982,90.245125,1016.2264,461.29117,14.199999809265137,14.0
20130713,235.37686,41.25893,9.780616,12.427708,11.651142,85.58309,1016.5163,577.4784,14.199999809265137,14.0
20130714,235.3753,41.59132,10.22702,11.290513,10.890841,92.59696,1015.89105,474.3507,14.199999809265137,14.0
20130715,235.42403,41.76098,9.552749,10.897752,10.645813,93.00783,1012.7364,465.18234,14.199999809265137,14.0
20130716,235.34256,42.2269,4.1661825,10.650756,10.8441515,99.04721,1012.71405,193.3059,14.199999809265137,14.0
20130725,235.84251,44.571205,11.20454,9.833529,7.7382355,95.514114,1019.0518,639.4371,14.199999809265137,14.0
20130726,235.25177,42.76869,13.129185,10.869147,9.404799,94.89951,1019.06146,453.80527,14.199999809265137,14.0
20130727,235.16881,42.966434,11.261168,10.9005165,9.318588,95.24783,1021.5783,671.36566,14.199999809265137,14.0
20130728,235.52808,43.42714,6.9240646,10.38252,9.02898,95.19047,1019.0342,246.22171,14.199999809265137,14.0
20130729,235.54558,43.76076,7.298034,11.074479,9.999929,97.1111,1016.7654,322.50574,14.199999809265137,14.0
20130730,235.66675,44.093758,3.358898,11.776056,10.0340395,97.20008,1020.19617,217.0533,14.199999809265137,14.0
20130731,235.12161,44.421722,3.1389508,13.292002,11.333057,95.10658,1021.29395,191.85251,10.600000381469727,10.600000381469727
20130801,235.36829,44.762413,3.5683587,13.43952,13.151331,99.00884,1020.208,286.94547,10.600000381469727,10.600000381469727
20130802,235.47688,45.09435,3.613517,14.352742,14.8651705,97.15298,1020.9269,307.07303,14.199999809265137,14.0
20130803,235.16255,45.43217,4.949218,14.888506,15.791859,92.885704,1020.8017,318.73346,14.199999809265137,14.0
20130804,235.84853,45.75906,10.376745,13.55457,13.519741,95.61466,1018.08405,315.08487,14.199999809265137,14.0
20130805,235.62538,46.23915,6.6376925,12.685185,13.210045,96.10165,1018.098,245.2645,14.199999809265137,14.0
20130806,235.54758,46.59471,5.560033,12.516774,13.214933,98.541,1017.48914,304.19714,14.199999809265137,14.0
20130807,235.07814,46.96894,5.8378105,12.8405905,13.336206,99.945404,1017.50867,360.80005,14.199999809265137,14.0
20130808,235.23645,47.41502,5.358655,13.950221,13.3488865,97.335075,1018.5106,400.61887,14.199999809265137,14.0
20130809,235.09074,47.74687,6.5779595,13.683275,13.268881,97.13026,1015.95013,294.6223,14.199999809265137,14.0
20130813,237.40932,47.988403,5.828709,15.606167,13.638834,82.18342,1017.5136,663.29553,14.199999809265137,14.0
20130814,235.10812,48.24145,5.8866754,13.157447,12.416237,94.2362,1013.8684,147.59448,14.199999809265137,14.0
20130815,234.76419,48.293137,5.0876675,13.360526,12.523432,100.0,1014.59296,270.93863,14.199999809265137,14.0
20130816,233.70659,48.51464,7.0255437,14.594649,14.641474,100.0,1014.7869,112.54684,10.600000381469727,10.600000381469727
20130817,234.5208,48.7043,3.8594491,14.275973,13.43674,99.250565,1017.2791,303.89618,10.600000381469727,10.600000381469727
20130818,233.70795,48.92733,4.694286,14.52849,14.173819,98.30851,1018.85736,262.89658,14.199999809265137,14.0
20130819,233.14777,49.123344,4.947037,15.458279,15.39307,92.75163,1019.65765,478.82556,14.199999809265137,14.0
20130820,232.8898,49.42736,4.216518,15.270912,15.304405,90.09928,1022.80994,449.4014,14.199999809265137,14.0
20130821,232.56929,49.76077,4.7613664,15.259054,15.171325,92.07237,1020.7332,376.2276,14.199999809265137,14.0
20130822,231.94629,50.08996,3.558359,15.998079,14.939115,96.31631,1015.9535,355.9206,14.199999809265137,14.0
20130823,231.47192,50.42625,6.54493,15.561162,15.466934,99.27071,1008.9442,150.79282,14.199999809265137,14.0
20130824,231.2656,50.64471,10.1320915,13.980762,13.5560665,94.85916,1007.33185,170.93831,14.199999809265137,14.0
20130825,231.0378,51.09309,9.508226,13.725864,13.298685,94.19473,1010.1427,135.4049,14.199999809265137,14.0
20130826,231.83237,50.88114,5.3156567,14.606835,13.31648,77.482735,1007.9561,94.10003,14.199999809265137,14.0
20130827,231.83179,50.88084,5.481114,14.080913,14.11236,92.32154,1009.10736,257.31213,10.600000381469727,10.600000381469727
20130828,233.14272,49.17712,7.7362466,14.660362,15.120597,97.68822,1009.93744,236.10666,10.600000381469727,10.600000381469727
20130829,235.70674,46.19658,7.428617,15.387368,14.668644,99.62855,1012.3619,157.34244,14.199999809265137,14.0
20130909,235.88531,44.5944,10.519112,14.292143,12.902858,97.59286,1015.159,225.89465,14.199999809265137,14.0
20130910,235.24474,42.272354,8.803553,14.898146,14.279503,94.35939,1010.9007,391.2575,10.600000381469727,10.600000381469727
20130911,236.156,38.78406,6.5823736,14.628779,14.231872,99.42575,1013.14014,139.03859,14.199999809265137,14.0
20130912,236.86118,37.96355,2.7501557,15.1201,14.989117,99.17957,1015.4864,358.04913,14.199999809265137,14.0
20130913,236.16602,39.07214,7.732345,14.225492,15.169811,98.3428,1013.6248,236.42487,14.199999809265137,14.0
20130914,235.72417,39.95916,6.9634137,13.618965,13.098063,96.77324,1010.7521,350.4468,14.199999809265137,14.0
20130915,235.5205,40.83625,3.367857,15.234067,14.522151,90.88034,1010.75244,363.77072,14.199999809265137,14.0
20130916,235.43388,42.62401,2.9648128,15.458475,15.059643,92.38197,1014.8754,365.41116,14.199999809265137,14.0
20140121,235.81516,44.64691,6.5965133,8.413908,8.853483,72.110016,1026.2563,101.03485,14.199999809265137,14.0
20140122,235.27011,43.59009,4.511479,9.119904,9.61033,82.17537,1026.918,127.85296,14.199999809265137,14.0
20140123,236.03546,38.679153,6.4815946,11.886243,11.847533,80.59103,1014.2406,317.51843,14.199999809265137,14.0
20140124,238.0901,35.345512,8.152444,13.286429,13.728111,81.82044,1017.3269,197.48825,14.199999809265137,14.0
20140125,241.42648,33.11834,2.3680837,15.074139,15.419773,91.584946,1022.3967,141.80266,14.199999809265137,14.0
20140129,242.32202,32.76212,2.4921968,14.534861,16.315538,82.32157,1016.4527,443.3832,14.199999809265137,14.0
20140130,241.09245,32.17246,6.543585,14.167285,15.738278,90.95705,1014.5209,193.76978,14.199999809265137,14.0
20140131,238.61215,30.945236,6.1343307,14.010471,15.674756,83.93205,1016.5306,305.1453,14.199999809265137,14.0
20140201,236.50175,30.33998,8.656377,13.958219,15.9820175,67.66851,1021.0927,435.0316,10.600000381469727,10.600000381469727
20140202,238.00815,31.41575,6.920446,12.90585,14.75479,66.77564,1019.83307,241.38297,14.199999809265137,14.0
20140203,240.82974,32.803116,6.53547,13.262886,14.687834,72.683304,1013.47,360.0915,14.199999809265137,14.0
20140204,241.6071,33.42232,4.791425,13.57109,15.251319,68.8765,1015.99725,358.62405,14.199999809265137,14.0
20140205,240.66673,33.481018,7.020637,12.919726,14.412391,66.11287,1018.40295,414.9968,14.199999809265137,14.0
20140206,242.34425,32.67595,7.604842,14.863218,15.300578,66.83828,1017.13904,144.4699,10.600000381469727,10.600000381469727
20140416,239.46535,34.36161,9.191494,12.754954,12.357208,85.79351,1009.4195,669.98193,14.199999809265137,14.0
20140417,237.92845,36.03647,9.796189,12.389474,13.01821,83.82054,1011.3185,284.66382,14.199999809265137,14.0
20140418,236.80562,37.961548,12.479088,11.085775,11.123907,82.31941,1013.21857,452.40637,14.199999809265137,14.0
20140419,234.93054,37.401962,6.867954,12.584694,12.982787,84.40645,1018.3391,395.80255,10.600000381469727,10.600000381469727
20140420,236.6484,37.58954,10.431922,11.772434,11.69884,83.31841,1020.83203,485.6198,14.199999809265137,14.0
20140421,235.51541,36.64939,7.2292557,12.632632,13.172409,81.18204,1020.2602,378.99173,14.199999809265137,14.0
20140422,237.14159,36.99101,8.399969,11.802455,12.697206,77.34397,1018.59985,539.33374,14.199999809265137,14.0
20140423,235.80254,36.15916,9.192599,12.786308,14.112071,68.46629,1021.95483,644.3001,14.199999809265137,14.0
20140424,237.71117,36.44264,8.762977,12.50162,12.545874,83.91628,1019.52167,482.2497,10.600000381469727,10.600000381469727
20140425,237.58424,36.420334,5.8832135,13.307061,13.505468,85.42556,1014.5597,254.74995,14.199999809265137,14.0
20140426,237.82433,36.01154,10.631197,11.985321,12.975413,68.32408,1014.35736,406.4703,14.199999809265137,14.0
20140427,236.42198,35.21683,7.200197,13.675494,14.235084,71.7759,1020.0128,493.41547,14.199999809265137,14.0
20140428,238.24374,35.697876,10.490917,12.301109,11.749504,78.904015,1020.00885,474.0872,14.199999809265137,14.0
20140429,237.34671,34.92177,11.225391,14.169759,14.079167,75.5833,1020.86115,419.6943,14.199999809265137,14.0
20140430,237.67064,34.72891,4.745546,14.8718405,14.496816,84.032745,1017.6962,413.75403,10.600000381469727,10.600000381469727
20140501,239.01984,34.904285,3.2542627,15.238429,13.311969,58.398315,1017.1058,330.80356,14.199999809265137,14.0
20140502,238.42928,34.72274,7.982793,15.135324,14.650829,81.51341,1017.26843,602.1483,14.199999809265137,14.0
20140503,237.31139,33.84289,10.980804,14.016835,15.084106,89.3237,1017.1078,584.1704,14.199999809265137,14.0
20140504,239.04568,34.34889,11.346144,13.350066,13.876935,84.13872,1016.2494,438.5976,14.199999809265137,14.0
20140505,238.05917,33.16095,9.796114,15.395061,15.402129,78.31248,1018.15436,453.24265,14.199999809265137,14.0
20140508,242.40027,32.72356,5.266506,15.860001,17.422821,64.77154,1017.554,754.4782,14.199999809265137,14.0
20140509,238.74261,34.652077,9.30305,13.987848,15.166853,83.697975,1019.4659,502.79965,14.199999809265137,14.0
20140510,236.37582,38.02222,10.318421,12.573778,12.951291,76.42167,1022.25244,486.4727,14.199999809265137,14.0
20140511,235.30446,43.5463,8.909181,12.171165,12.9046755,72.15916,1025.135,627.4334,14.199999809265137,14.0
20140625,232.45782,48.62778,4.088351,12.796098,13.459024,88.41793,1013.69434,614.96765,10.600000381469727,10.600000381469727
20140626,231.51566,50.07876,8.519692,12.308716,12.5289955,81.628174,1009.009,398.3446,14.199999809265137,14.0
20140627,231.28761,50.50109,10.721314,12.348488,11.862326,87.35771,1002.1291,186.85803,14.199999809265137,14.0
20140628,232.61865,49.69225,7.1927395,12.719719,12.887166,89.48836,1008.7689,145.00453,14.199999809265137,14.0
20140629,232.90408,49.29793,4.6126866,13.290899,13.086704,89.65424,1017.94366,345.24396,10.600000381469727,10.600000381469727
20140630,232.91443,49.09196,4.688991,14.001232,14.190912,85.27248,1024.5448,457.75708,14.199999809265137,14.0
20140701,233.38412,48.76038,5.1757092,14.255907,14.054632,87.95956,1015.2919,396.40024,14.199999809265137,14.0
20140702,232.55594,48.59534,5.073725,14.29928,14.696831,85.96662,1012.9501,211.33661,14.199999809265137,14.0
20140703,233.83954,48.42706,4.1924853,14.2852955,14.758178,79.41177,1018.17865,315.91232,14.199999809265137,14.0
20140704,234.28452,48.093277,4.123124,14.4886055,15.184118,78.21867,1018.9919,241.39085,14.199999809265137,14.0
20140705,234.71295,47.48529,5.231202,15.142942,15.938276,81.16149,1018.5711,171.67847,14.199999809265137,14.0
20140706,235.24252,47.00245,4.1619306,16.128126,16.223629,91.10066,1020.89343,361.51465,10.600000381469727,10.600000381469727
20140707,235.23663,46.251705,7.926375,15.754205,17.03367,93.96985,1021.07965,217.1774,14.199999809265137,14.0
20140708,235.3303,46.57298,9.6922,15.4838705,16.128365,85.52084,1019.3636,263.64224,10.600000381469727,10.600000381469727
20140709,235.45296,45.72528,10.099025,15.596599,16.531588,82.18699,1018.5328,345.61395,14.199999809265137,14.0
20140710,235.47589,45.25853,9.0048275,15.533931,15.8064575,78.16296,1015.8186,373.57242,14.199999809265137,14.0
20140711,235.42867,44.76085,6.114309,13.355316,12.347724,86.919304,1014.8486,177.49011,14.199999809265137,14.0
20140804,234.36475,47.50241,9.10795,16.407469,16.489843,85.06197,1017.69617,480.05524,14.199999809265137,14.0
20140805,234.21468,48.42682,6.9073,14.574063,13.682678,93.77016,1017.8793,277.72812,14.199999809265137,14.0
20140806,234.36841,48.09381,5.1149006,14.46772,13.685725,90.57274,1020.95605,318.55667,14.199999809265137,14.0
20140807,234.71841,47.428223,7.26345,15.2365,15.297426,83.35213,1020.61743,397.79642,14.199999809265137,14.0
20140808,235.44072,46.70483,6.041848,15.487263,14.910689,85.62477,1020.6425,479.14993,10.600000381469727,10.600000381469727
20140809,235.44862,46.09356,8.01596,15.715656,15.731091,85.52295,1021.08386,428.28262,14.199999809265137,14.0
20140810,235.59354,45.31584,12.053529,15.118575,14.7522,86.221504,1018.5314,433.69403,14.199999809265137,14.0
20140811,235.44507,44.42776,5.587668,13.58653,12.241138,93.321945,1013.9246,288.37573,14.199999809265137,14.0
20140812,235.37515,43.76022,5.6974897,13.522794,13.369097,94.82591,1013.3538,212.857,14.199999809265137,14.0
20140813,235.23683,42.75566,3.063806,13.046957,12.60912,94.4884,1015.6878,420.09427,10.600000381469727,10.600000381469727
20140814,235.30531,42.094414,6.1118608,13.721803,11.976884,94.414345,1016.63153,384.32364,14.199999809265137,14.0
20140815,235.52303,41.09512,5.580609,14.820849,14.212269,93.710724,1016.7953,404.68576,14.199999809265137,14.0
20140816,235.46124,40.42913,5.430448,13.977143,12.767689,93.56088,1017.64105,316.99792,14.199999809265137,14.0
20140817,235.83089,39.759727,5.944521,13.196401,13.474089,95.14802,1016.5059,297.73343,14.199999809265137,14.0
20140818,236.05289,39.093727,8.334084,13.225245,14.078764,94.21295,1013.0152,157.98303,14.199999809265137,14.0
20140819,236.84076,38.09385,6.1385975,14.446507,15.470015,91.92128,1010.6946,235.70135,10.600000381469727,10.600000381469727
20140820,237.36067,37.17734,5.4076056,16.19033,17.045855,85.50829,1012.53143,250.15295,14.199999809265137,14.0
20140821,237.8807,36.426624,2.3679461,15.840629,16.701826,85.939735,1014.3916,389.3238,14.199999809265137,14.0
20140822,238.1723,35.759842,3.2051406,16.135555,17.38187,87.15067,1014.84656,352.63025,14.199999809265137,14.0
20140823,238.94711,35.14071,2.9002106,16.454271,17.47919,82.49438,1014.5909,324.24368,14.199999809265137,14.0
20140824,237.24338,36.8455,3.6026213,15.752966,17.2068,82.76611,1012.31165,73.59443,14.199999809265137,14.0
20140828,237.3073,37.8125,6.8956294,15.727676,17.877893,87.35568,1016.30914,589.6909,14.199999809265137,14.0
20140829,235.9082,39.943542,6.418473,13.931032,15.154967,93.98606,1015.21063,458.09808,14.199999809265137,14.0
20140830,235.3163,42.27772,3.6254644,15.664333,15.247445,90.89104,1016.17114,356.50058,14.199999809265137,14.0
20140831,235.07533,44.09757,3.626264,16.808247,16.752804,86.62235,1017.9867,298.05615,14.199999809265137,14.0
20140901,235.05534,44.071457,3.8251889,17.477129,18.62392,86.39816,1018.2803,528.7629,14.199999809265137,14.0
20140902,235.06561,44.08462,7.647803,17.505865,18.2154,84.97193,1015.9008,446.74448,14.199999809265137,14.0
20140903,235.07973,45.04347,7.414858,16.4818,16.21861,76.9708,1016.7868,349.87418,14.199999809265137,14.0
20140906,236.80698,48.14048,4.3582025,14.2742605,12.516939,79.76956,1016.7041,390.34454,14.199999809265137,14.0
20140907,235.32587,46.387695,4.0785694,14.853242,15.206797,87.83261,1012.54095,157.15907,14.199999809265137,14.0
20140908,235.04898,44.097435,5.6374097,15.717222,16.337915,85.918846,1013.7229,317.5874,14.199999809265137,14.0
20140909,235.30942,43.831627,4.8929605,15.278837,14.684534,90.36435,1017.96356,240.79982,10.600000381469727,10.600000381469727
20140910,235.10732,43.9102,9.405373,15.275862,15.275021,82.44055,1020.7704,412.1342,14.199999809265137,14.0
20140911,235.07713,44.064304,10.60027,16.541658,15.61555,74.42618,1016.8249,471.5213,14.199999809265137,14.0
20140912,235.09415,44.297318,9.043157,17.336475,16.905575,64.7409,1012.8816,481.57712,14.199999809265137,14.0
20140913,235.0904,44.29865,5.0624175,17.028852,17.747114,76.60029,1011.2191,456.84503,14.199999809265137,14.0
20140914,235.1069,44.432835,3.296015,16.704205,16.999716,83.73142,1010.1889,268.69443,14.199999809265137,14.0
20140925,235.81795,44.64982,10.577957,16.38408,16.12912,84.41864,1010.991,375.27896,10.600000381469727,10.600000381469727
20140926,235.68274,46.943573,6.734075,16.205008,15.918846,88.54858,1012.63556,322.18484,14.199999809265137,14.0
20140927,234.8489,47.529785,2.5142908,15.508515,15.844315,87.97601,1019.97144,359.00403,14.199999809265137,14.0
20140928,232.06578,45.23817,3.0757298,17.601507,18.379951,75.53832,1019.00287,258.60135,14.199999809265137,14.0
20140929,233.9429,44.64898,5.477522,17.121319,18.028992,84.843925,1015.4207,307.4717,14.199999809265137,14.0
20140930,235.35083,44.652855,5.926472,16.493294,16.670797,77.640274,1019.3294,177.8306,14.199999809265137,14.0
20141007,235.33331,40.68782,2.471804,13.908477,14.512391,89.70218,1015.22815,204.70108,14.199999809265137,14.0
20141008,237.21118,37.782505,3.7953072,12.717709,15.360833,95.0,1013.5832,84.192505,14.199999809265137,14.0
20150127,237.64043,37.78961,2.446707,15.260714,12.951428,61.65857,1022.7329,261.3193,14.199999809265137,14.0
20150128,236.78801,38.03901,4.6490865,13.670214,13.616032,82.91617,1023.59827,454.96503,14.199999809265137,14.0
20150129,235.40152,40.92847,8.277228,12.682367,13.251313,86.6018,1023.0151,192.16815,14.199999809265137,14.0
20150131,235.70947,44.65194,4.3753815,12.198949,12.018768,67.12468,1019.26654,295.63284,10.600000381469727,10.600000381469727
20150201,234.0216,44.65137,4.410345,11.79209,11.990121,89.18084,1017.81854,215.4532,14.199999809265137,14.0
20150202,231.94397,43.73648,7.261046,12.252606,11.849649,90.69501,1015.8666,222.86972,10.600000381469727,10.600000381469727
20150203,234.8097,41.90111,7.09329,13.010169,12.817086,95.945076,1017.7958,34.722004,14.199999809265137,14.0
20150204,235.39854,44.00014,6.299339,12.267575,12.610259,92.145645,1014.88324,81.75723,14.199999809265137,14.0
20150211,235.84853,44.99427,4.005486,12.779675,12.554513,71.62336,1021.5496,243.66736,14.199999809265137,14.0
20150212,235.65958,46.57377,5.8897443,11.177357,11.683029,85.546036,1022.28986,40.49114,14.199999809265137,14.0
20150213,236.10059,48.91558,4.3270116,9.559964,9.159513,91.26229,1022.92267,44.511326,14.199999809265137,14.0
20150214,235.10025,49.85479,4.7735863,9.2702265,8.584863,85.18486,1025.1656,248.42786,14.199999809265137,14.0
20150215,235.85547,49.42638,3.5697546,7.8789353,8.581368,82.74783,1031.7975,148.59128,10.600000381469727,10.600000381469727
20150216,236.32047,49.18795,4.4801936,8.075993,8.688418,79.06257,1028.748,197.2262,14.199999809265137,14.0
20150217,235.28725,48.43254,7.130777,10.824752,10.031185,56.49172,1022.95465,227.4397,14.199999809265137,14.0
20150218,235.62474,47.12875,5.398736,11.256944,11.172644,79.060074,1021.10297,152.042,14.199999809265137,14.0
20150219,235.73561,46.367935,2.9747496,10.518146,11.154358,86.904396,1025.6483,183.62807,14.199999809265137,14.0
20150220,235.76598,46.29596,6.2546363,10.434503,11.411636,81.50762,1026.087,350.32706,14.199999809265137,14.0
20150221,235.78867,44.26749,8.49463,11.124388,12.499899,66.51459,1023.5202,413.7274,14.199999809265137,14.0
20150222,235.76404,44.10238,8.961892,11.58884,12.449919,40.914627,1023.9136,376.3888,14.199999809265137,14.0
20150223,235.75769,45.151314,8.295184,10.63021,11.997824,34.7556,1026.3187,399.42047,10.600000381469727,10.600000381469727
20150224,235.79816,45.90775,3.8608797,10.237828,11.115554,67.57431,1029.0541,305.20862,10.600000381469727,10.600000381469727
20150225,235.58508,46.63832,4.5049376,10.048056,11.180838,84.30923,1029.7607,199.80746,14.199999809265137,14.0
20150226,235.69531,46.860687,3.925236,10.213766,11.088586,88.61986,1022.84436,50.589287,14.199999809265137,14.0
20150227,235.75758,46.219406,5.300698,9.860741,10.901065,86.4969,1008.66473,409.69965,14.199999809265137,14.0
20150228,235.62628,46.907112,5.8017583,9.77084,11.263286,64.81716,1015.9747,430.85086,14.199999809265137,14.0
20150301,235.41394,47.440483,4.843238,9.49731,10.607318,64.63757,1022.32965,182.1411,14.199999809265137,14.0
20150302,235.02753,47.088165,4.730391,9.214539,10.654538,68.09368,1017.4993,119.51185,14.199999809265137,14.0
20150615,208.0,53.0,3.7722788,6.6752706,8.964145,91.706154,1024.8911,191.57468,15.399999618530273,15.300000190734863
20150616,208.0,54.66,5.296702,7.823708,10.037153,95.832886,1019.1999,279.59906,14.199999809265137,14.0
20150617,207.16,55.78,5.6365886,9.836986,11.315522,95.77582,1014.12823,254.91837,15.399999618530273,15.300000190734863
20150618,206.81,56.24,4.039391,8.708399,11.199267,94.50287,1015.05945,194.06377,15.399999618530273,15.300000190734863
20150619,208.89,54.14,5.421218,7.642324,9.844993,90.88696,1015.88434,148.81696,15.0,20.0
20150620,212.83,54.71,3.2740352,8.419684,10.6992445,88.89507,1019.73206,230.9242,14.199999809265137,14.0
20150621,216.27,55.36,1.8129988,10.249688,11.663437,79.78631,1019.9675,293.96912,14.199999809265137,14.0
20150622,219.79,56.02,3.0164282,12.742092,13.658683,71.86918,1017.3644,142.21375,15.399999618530273,15.300000190734863
20150623,223.79,56.55,2.418291,12.739779,13.9564905,85.67536,1016.34753,370.34372,15.399999618530273,15.300000190734863
20150624,224.86,54.92,5.587517,13.980767,14.438728,82.3219,1011.6548,232.37599,15.0,20.0
20150626,232.495,47.36,6.912125,14.668932,15.151446,82.520775,1020.7577,600.0028,15.399999618530273,15.300000190734863
20150627,234.9,48.34,8.632094,13.748534,13.361844,86.81688,1015.52484,283.1605,15.399999618530273,15.300000190734863
20150722,217.515,59.32,3.6440418,13.803125,15.106562,76.80469,1006.72253,268.29782,15.399999618530273,15.300000190734863
20150723,214.8,59.55,9.116569,13.364918,14.541015,82.970924,999.35834,193.57155,14.199999809265137,14.0
20150724,212.47,60.17,3.349417,14.784312,14.843517,79.63476,1002.85706,375.68597,15.399999618530273,15.300000190734863
20150725,211.22,59.12,3.9497902,13.663818,14.592594,89.08365,1009.04944,398.52377,14.199999809265137,14.0
20150726,212.0,57.68,6.452169,12.611888,14.214423,86.53661,1006.6902,212.16978,15.399999618530273,15.300000190734863
20150727,208.24,58.0,4.4649014,12.032385,12.414455,85.48821,1004.42975,322.25052,14.199999809265137,14.0
20150729,205.75,57.91,4.173876,12.469166,12.716856,85.49136,1011.05994,338.70114,14.199999809265137,14.0
20150730,204.53,56.69,3.5223758,12.057536,12.784629,88.161,1014.9828,209.94408,14.199999809265137,14.0
20150731,207.06,56.37,2.2670822,11.881065,12.600294,88.54629,1017.79706,220.09177,15.399999618530273,15.300000190734863
20150807,203.73,55.2,5.881254,12.406899,13.077864,84.453545,1013.8455,281.99936,15.399999618530273,15.300000190734863
20150808,196.24,54.3,5.7543354,11.596866,11.493918,93.17522,1008.38086,128.75679,14.199999809265137,14.0
20150809,192.85,57.8,9.655615,9.720766,10.56153,89.48353,1001.47534,186.8375,14.199999809265137,14.0
20150810,192.17,62.47,6.4986153,8.058548,8.950028,78.966805,1009.01654,190.77383,15.399999618530273,15.300000190734863
20150811,192.09,67.72,6.635544,7.433257,7.478573,88.75949,1003.48047,235.24687,15.399999618530273,15.300000190734863
20150812,194.1,69.63,8.325957,9.079227,9.086811,86.548836,1002.20233,62.20051,19.799999237060547,19.799999237060547
20150813,193.07,70.4,6.235781,7.0453773,8.338419,92.24177,1006.66205,66.74754,15.399999618530273,15.300000190734863
20150814,197.21,70.45,6.3922696,7.8055086,8.900348,92.6743,1012.6204,79.7087,15.399999618530273,15.699999809265137
20150815,198.71,70.46,4.3895383,6.316585,8.167371,85.79688,1016.264,88.88115,15.399999618530273,15.300000190734863
20150818,196.515,71.48,9.385756,3.721325,5.970641,80.43463,1015.9696,71.75171,15.399999618530273,15.300000190734863
20150820,204.65,71.47,3.2656617,1.5124323,4.093568,76.6373,1019.0353,265.68652,15.399999618530273,15.300000190734863
20150821,204.71,71.32,5.973365,1.555551,3.3004856,89.37547,1017.0291,103.829666,15.399999618530273,15.300000190734863
20150822,205.75,71.48,9.111487,1.1235634,3.181507,93.64247,1014.0449,123.19437,14.199999809265137,14.0
20150823,205.76,71.2,5.685952,0.7438399,1.8488913,95.43479,1013.95776,80.06771,15.399999618530273,15.300000190734863
20150824,205.67,71.09,7.6233835,0.24100244,1.9793719,94.92491,1018.7529,139.75452,15.399999618530273,15.300000190734863
20150825,203.09,71.3,9.560735,4.179537,4.8413644,93.74538,1006.32245,70.35335,15.399999618530273,15.300000190734863
20150826,201.515,71.5,8.015725,6.131054,5.7156043,91.108505,993.9313,68.13018,14.199999809265137,14.0
20150828,198.04,70.75,14.120711,4.2180886,6.929487,76.19252,1004.07275,23.155968,14.199999809265137,14.0
20150830,196.89,71.53,7.0628276,2.899288,4.354439,82.247116,1000.026,97.313065,15.0,20.0
20150831,193.56,69.86,3.5570817,5.086263,7.685788,73.16909,1007.2547,100.72831,15.399999618530273,15.300000190734863
20150901,191.57,66.835,7.1914535,5.825744,7.1195064,89.562416,1014.9877,112.91985,15.399999618530273,15.300000190734863
20150902,192.28,63.12,7.406918,8.580234,8.490779,88.810135,1009.0624,144.63824,15.399999618530273,15.300000190734863
20150903,191.7,58.52,3.920877,9.314411,10.108403,88.88185,1007.8026,117.24547,15.399999618530273,15.300000190734863
20151113,230.86,40.74,9.011476,16.529274,16.943352,78.11102,1020.6859,155.23398,15.399999618530273,15.300000190734863
20151114,226.705,38.98,10.476697,17.651527,18.434801,76.67154,1013.4549,17.0743,15.0,20.0
20151116,215.13,35.19,4.378471,18.767256,20.10669,57.89193,1027.9985,215.01982,15.399999618530273,15.300000190734863
20151117,211.12,34.0,6.42191,20.447039,20.661518,81.64293,1022.32416,167.16974,15.399999618530273,15.300000190734863
20151118,207.46,32.2,7.9873047,22.273197,21.99337,87.20908,1018.4222,221.84389,14.199999809265137,14.0
20151119,205.25,27.39,4.7275534,23.93888,24.613554,73.62629,1016.2524,349.36478,15.399999618530273,15.300000190734863
20151120,203.43,23.54,7.431924,25.22046,25.837605,79.840385,1012.1087,175.67012,15.399999618530273,15.300000190734863
20151121,202.38,21.21,3.6479213,24.788765,27.079876,81.249756,1009.46014,178.82605,15.399999618530273,15.300000190734863
20151122,200.49,19.64,5.0872283,26.1297,27.161747,85.26789,1008.47815,259.30374,15.399999618530273,15.300000190734863
20151123,197.0,15.85,3.01352,26.711721,27.863482,83.88524,1007.9958,366.16656,15.399999618530273,15.300000190734863
20151124,193.68,12.18,3.185538,27.857656,28.576971,78.55055,1007.315,430.35657,15.399999618530273,15.300000190734863
20151125,190.87,9.04,5.176814,28.358896,29.108686,77.4747,1006.64355,300.22192,14.199999809265137,14.0
20151126,189.98,6.6,7.458348,28.933104,29.73244,74.26776,1005.13336,200.00842,14.199999809265137,14.0
20151203,189.98,-7.4,3.2453334,28.744001,29.839409,75.20759,1006.45636,324.64267,15.399999618530273,15.699999809265137
20151204,189.87,-9.37,3.7097275,28.525251,29.74816,75.49593,1007.80225,386.7763,14.199999809265137,14.0
20151205,189.6,-13.255,6.517847,27.841942,28.893303,69.564835,1009.0045,244.77376,14.199999809265137,14.0
20160112,201.99,21.01,10.4767885,24.340221,25.731096,69.86934,1014.7461,790.215,19.799999237060547,19.799999237060547
20160113,201.06,18.54,11.376124,24.906828,25.785828,69.555466,1014.5343,472.5305,14.199999809265137,14.0
20160114,198.975,14.2,12.796842,25.416033,25.956785,71.5055,1012.36475,479.96976,15.399999618530273,15.300000190734863
20160115,197.65,10.96,11.879735,25.910172,26.50532,73.57543,1009.2572,450.24246,15.399999618530273,15.300000190734863
20160116,200.13,8.26,8.269717,27.115803,28.140488,71.893425,1008.5455,0.18692309,14.199999809265137,14.0
